Entity Name	Entity type	Gene Symbol	Sources	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
NTRK2	gene	NTRK2	TEMPUS	TEMPUS			Other																												
NTRK3	gene	NTRK3	TEMPUS	TEMPUS			Other																												
NUDT15	gene	NUDT15	TEMPUS	TEMPUS			Other																												
NUP98	gene	NUP98	TEMPUS	TEMPUS			Other																												
P2RY8	gene	P2RY8	TEMPUS	TEMPUS			Other																												
PAK1	gene	PAK1	TEMPUS	TEMPUS			Other																												
PALB2	gene	PALB2	TEMPUS	TEMPUS			Other																												
PALLD	gene	PALLD	TEMPUS	TEMPUS			Other																												
PAX3	gene	PAX3	TEMPUS	TEMPUS			Other																												
PAX5	gene	PAX5	TEMPUS	TEMPUS			Other																												
PAX7	gene	PAX7	TEMPUS	TEMPUS			Other																												
PAX8	gene	PAX8	TEMPUS	TEMPUS			Other																												
PBRM1	gene	PBRM1	TEMPUS	TEMPUS			Other																												
PCBP1	gene	PCBP1	TEMPUS	TEMPUS			Other																												
PDCD1	gene	PDCD1	TEMPUS	TEMPUS			Other																												
PDCD1LG2	gene	PDCD1LG2	TEMPUS	TEMPUS			Other																												
PDGFRA	gene	PDGFRA	TEMPUS	TEMPUS			Other																												
PDGFRB	gene	PDGFRB	TEMPUS	TEMPUS			Other																												
PDK1	gene	PDK1	TEMPUS	TEMPUS			Other																												
PDPK1	gene	PDPK1	TEMPUS	TEMPUS			Other																												
PHF6	gene	PHF6	TEMPUS	TEMPUS			Other																												
PHOX2B	gene	PHOX2B	TEMPUS	TEMPUS			Other																												
PIAS4	gene	PIAS4	TEMPUS	TEMPUS			Other																												
PIK3C2B	gene	PIK3C2B	TEMPUS	TEMPUS			Other																												
PIK3CA	gene	PIK3CA	TEMPUS	TEMPUS			Other																												
PIK3CB	gene	PIK3CB	TEMPUS	TEMPUS			Other																												
PIK3CD	gene	PIK3CD	TEMPUS	TEMPUS			Other																												
PIK3CG	gene	PIK3CG	TEMPUS	TEMPUS			Other																												
PIK3R1	gene	PIK3R1	TEMPUS	TEMPUS			Other																												
PIK3R2	gene	PIK3R2	TEMPUS	TEMPUS			Other																												
PIM1	gene	PIM1	TEMPUS	TEMPUS			Other																												
PLCG2	gene	PLCG2	TEMPUS	TEMPUS			Other																												
PML	gene	PML	TEMPUS	TEMPUS			Other																												
PMS1	gene	PMS1	TEMPUS	TEMPUS			Other																												
PMS2	gene	PMS2	TEMPUS	TEMPUS			Other																												
POLD1	gene	POLD1	TEMPUS	TEMPUS			Other																												
POLE	gene	POLE	TEMPUS	TEMPUS			Other																												
POLH	gene	POLH	TEMPUS	TEMPUS			Other																												
POT1	gene	POT1	TEMPUS	TEMPUS			Other																												
POU2F2	gene	POU2F2	TEMPUS	TEMPUS			Other																												
PPP1R15A	gene	PPP1R15A	TEMPUS	TEMPUS			Other																												
PPP2R1A	gene	PPP2R1A	TEMPUS	TEMPUS			Other																												
PPP2R2A	gene	PPP2R2A	TEMPUS	TEMPUS			Other																												
PPP6C	gene	PPP6C	TEMPUS	TEMPUS			Other																												
PRCC	gene	PRCC	TEMPUS	TEMPUS			Other																												
PRDM1	gene	PRDM1	TEMPUS	TEMPUS			Other																												
PREX2	gene	PREX2	TEMPUS	TEMPUS			Other																												
PRKAR1A	gene	PRKAR1A	TEMPUS	TEMPUS			Other																												
PRKN	gene	PRKN	TEMPUS	TEMPUS			Other																												
PRSS1	gene	PRSS1	TEMPUS	TEMPUS			Other																												
PRSS2	gene	PRSS2	TEMPUS	TEMPUS			Other																												
PTCH1	gene	PTCH1	TEMPUS	TEMPUS			Other																												
PTCH2	gene	PTCH2	TEMPUS	TEMPUS			Other																												
PTEN	gene	PTEN	TEMPUS	TEMPUS			Other																												
PTPN11	gene	PTPN11	TEMPUS	TEMPUS			Other																												
PTPN13	gene	PTPN13	TEMPUS	TEMPUS			Other																												
PTPN22	gene	PTPN22	TEMPUS	TEMPUS			Other																												
PTPRD	gene	PTPRD	TEMPUS	TEMPUS			Other																												
QKI	gene	QKI	TEMPUS	TEMPUS			Other																												
RAC1	gene	RAC1	TEMPUS	TEMPUS			Other																												
RAD21	gene	RAD21	TEMPUS	TEMPUS			Other																												
RAD50	gene	RAD50	TEMPUS	TEMPUS			Other																												
RAD51	gene	RAD51	TEMPUS	TEMPUS			Other																												
RAD51B	gene	RAD51B	TEMPUS	TEMPUS			Other																												
RAD51C	gene	RAD51C	TEMPUS	TEMPUS			Other																												
RAD51D	gene	RAD51D	TEMPUS	TEMPUS			Other																												
RAD54L	gene	RAD54L	TEMPUS	TEMPUS			Other																												
RAF1	gene	RAF1	TEMPUS	TEMPUS			Other																												
RANBP2	gene	RANBP2	TEMPUS	TEMPUS			Other																												
RARA	gene	RARA	TEMPUS	TEMPUS			Other																												
RASA1	gene	RASA1	TEMPUS	TEMPUS			Other																												
RB1	gene	RB1	TEMPUS	TEMPUS			Other																												
RBM10	gene	RBM10	TEMPUS	TEMPUS			Other																												
RECQL4	gene	RECQL4	TEMPUS	TEMPUS			Other																												
RET	gene	RET	TEMPUS	TEMPUS			Other																												
RHOA	gene	RHOA	TEMPUS	TEMPUS			Other																												
RICTOR	gene	RICTOR	TEMPUS	TEMPUS			Other																												
RINT1	gene	RINT1	TEMPUS	TEMPUS			Other																												
RIT1	gene	RIT1	TEMPUS	TEMPUS			Other																												
RNF139	gene	RNF139	TEMPUS	TEMPUS			Other																												
RNF43	gene	RNF43	TEMPUS	TEMPUS			Other																												
ROS1	gene	ROS1	TEMPUS	TEMPUS			Other																												
RPL5	gene	RPL5	TEMPUS	TEMPUS			Other																												
RPS15	gene	RPS15	TEMPUS	TEMPUS			Other																												
RPS6KB1	gene	RPS6KB1	TEMPUS	TEMPUS			Other																												
RPTOR	gene	RPTOR	TEMPUS	TEMPUS			Other																												
RSF1	gene	RSF1	TEMPUS	TEMPUS			Other																												
RUNX1	gene	RUNX1	TEMPUS	TEMPUS			Other																												
RUNX1T1	gene	RUNX1T1	TEMPUS	TEMPUS			Other																												
RXRA	gene	RXRA	TEMPUS	TEMPUS			Other																												
SCG5	gene	SCG5	TEMPUS	TEMPUS			Other																												
SDHA	gene	SDHA	TEMPUS	TEMPUS			Other																												
SDHAF2	gene	SDHAF2	TEMPUS	TEMPUS			Other																												
SDHB	gene	SDHB	TEMPUS	TEMPUS			Other																												
SDHC	gene	SDHC	TEMPUS	TEMPUS			Other																												
SDHD	gene	SDHD	TEMPUS	TEMPUS			Other																												
SEC23B	gene	SEC23B	TEMPUS	TEMPUS			Other																												
SEMA3C	gene	SEMA3C	TEMPUS	TEMPUS			Other																												
SETBP1	gene	SETBP1	TEMPUS	TEMPUS			Other																												
SETD2	gene	SETD2	TEMPUS	TEMPUS			Other																												
SF3B1	gene	SF3B1	TEMPUS	TEMPUS			Other																												
SGK1	gene	SGK1	TEMPUS	TEMPUS			Other																												
SH2B3	gene	SH2B3	TEMPUS	TEMPUS			Other																												
SLC26A3	gene	SLC26A3	TEMPUS	TEMPUS			Other																												
SLC47A2	gene	SLC47A2	TEMPUS	TEMPUS			Other																												
SLC49A4	gene	SLC49A4	TEMPUS	TEMPUS			Other																												
SLIT2	gene	SLIT2	TEMPUS	TEMPUS			Other																												
SLX4	gene	SLX4	TEMPUS	TEMPUS			Other																												
SMAD2	gene	SMAD2	TEMPUS	TEMPUS			Other																												
SMAD3	gene	SMAD3	TEMPUS	TEMPUS			Other																												
SMAD4	gene	SMAD4	TEMPUS	TEMPUS			Other																												
SMARCA1	gene	SMARCA1	TEMPUS	TEMPUS			Other																												
SMARCA4	gene	SMARCA4	TEMPUS	TEMPUS			Other																												
SMARCB1	gene	SMARCB1	TEMPUS	TEMPUS			Other																												
SMARCE1	gene	SMARCE1	TEMPUS	TEMPUS			Other																												
SMC1A	gene	SMC1A	TEMPUS	TEMPUS			Other																												
SMC3	gene	SMC3	TEMPUS	TEMPUS			Other																												
SMO	gene	SMO	TEMPUS	TEMPUS			Other																												
SOCS1	gene	SOCS1	TEMPUS	TEMPUS			Other																												
SOD2	gene	SOD2	TEMPUS	TEMPUS			Other																												
SOX10	gene	SOX10	TEMPUS	TEMPUS			Other																												
SOX2	gene	SOX2	TEMPUS	TEMPUS			Other																												
SOX9	gene	SOX9	TEMPUS	TEMPUS			Other																												
SPEN	gene	SPEN	TEMPUS	TEMPUS			Other																												
SPINK1	gene	SPINK1	TEMPUS	TEMPUS			Other																												
SPOP	gene	SPOP	TEMPUS	TEMPUS			Other																												
SPRED1	gene	SPRED1	TEMPUS	TEMPUS			Other																												
SRC	gene	SRC	TEMPUS	TEMPUS			Other																												
SRSF2	gene	SRSF2	TEMPUS	TEMPUS			Other																												
STAG2	gene	STAG2	TEMPUS	TEMPUS			Other																												
STAT3	gene	STAT3	TEMPUS	TEMPUS			Other																												
STAT4	gene	STAT4	TEMPUS	TEMPUS			Other																												
STAT5A	gene	STAT5A	TEMPUS	TEMPUS			Other																												
STAT5B	gene	STAT5B	TEMPUS	TEMPUS			Other																												
STAT6	gene	STAT6	TEMPUS	TEMPUS			Other																												
STK11	gene	STK11	TEMPUS	TEMPUS			Other																												
SUFU	gene	SUFU	TEMPUS	TEMPUS			Other																												
SUZ12	gene	SUZ12	TEMPUS	TEMPUS			Other																												
SYK	gene	SYK	TEMPUS	TEMPUS			Other																												
TAF1	gene	TAF1	TEMPUS	TEMPUS			Other																												
TANC1	gene	TANC1	TEMPUS	TEMPUS			Other																												
TAP1	gene	TAP1	TEMPUS	TEMPUS			Other																												
TAP2	gene	TAP2	TEMPUS	TEMPUS			Other																												
TBC1D12	gene	TBC1D12	TEMPUS	TEMPUS			Other																												
TBL1XR1	gene	TBL1XR1	TEMPUS	TEMPUS			Other																												
TBX3	gene	TBX3	TEMPUS	TEMPUS			Other																												
TCF3	gene	TCF3	TEMPUS	TEMPUS			Other																												
TCF7L2	gene	TCF7L2	TEMPUS	TEMPUS			Other																												
TCL1A	gene	TCL1A	TEMPUS	TEMPUS			Other																												
TENT5C	gene	TENT5C	TEMPUS	TEMPUS			Other																												
TET2	gene	TET2	TEMPUS	TEMPUS			Other																												
TGFBR2	gene	TGFBR2	TEMPUS	TEMPUS			Other																												
TIGIT	gene	TIGIT	TEMPUS	TEMPUS			Other																												
TMEM127	gene	TMEM127	TEMPUS	TEMPUS			Other																												
TMEM173	gene	TMEM173	TEMPUS	TEMPUS			Other																												
TMPRSS2	gene	TMPRSS2	TEMPUS	TEMPUS			Other																												
TNF	gene	TNF	TEMPUS	TEMPUS			Other																												
TNFAIP3	gene	TNFAIP3	TEMPUS	TEMPUS			Other																												
TNFRSF14	gene	TNFRSF14	TEMPUS	TEMPUS			Other																												
TNFRSF17	gene	TNFRSF17	TEMPUS	TEMPUS			Other																												
TNFRSF9	gene	TNFRSF9	TEMPUS	TEMPUS			Other																												
TOP1	gene	TOP1	TEMPUS	TEMPUS			Other																												
TOP2A	gene	TOP2A	TEMPUS	TEMPUS			Other																												
TP53	gene	TP53	TEMPUS	TEMPUS			Other																												
TP63	gene	TP63	TEMPUS	TEMPUS			Other																												
TPM1	gene	TPM1	TEMPUS	TEMPUS			Other																												
TPMT	gene	TPMT	TEMPUS	TEMPUS			Other																												
TRAF3	gene	TRAF3	TEMPUS	TEMPUS			Other																												
TSC1	gene	TSC1	TEMPUS	TEMPUS			Other																												
TSC2	gene	TSC2	TEMPUS	TEMPUS			Other																												
TSHR	gene	TSHR	TEMPUS	TEMPUS			Other																												
TUSC3	gene	TUSC3	TEMPUS	TEMPUS			Other																												
TYMS	gene	TYMS	TEMPUS	TEMPUS			Other																												
U2AF1	gene	U2AF1	TEMPUS	TEMPUS			Other																												
UBE2T	gene	UBE2T	TEMPUS	TEMPUS			Other																												
UGT1A1	gene	UGT1A1	TEMPUS	TEMPUS			Other																												
UGT1A9	gene	UGT1A9	TEMPUS	TEMPUS			Other																												
UMPS	gene	UMPS	TEMPUS	TEMPUS			Other																												
VEGFA	gene	VEGFA	TEMPUS	TEMPUS			Other																												
VHL	gene	VHL	TEMPUS	TEMPUS			Other																												
VSIR	gene	VSIR	TEMPUS	TEMPUS			Other																												
WEE1	gene	WEE1	TEMPUS	TEMPUS			Other																												
WRN	gene	WRN	TEMPUS	TEMPUS			Other																												
WT1	gene	WT1	TEMPUS	TEMPUS			Other																												
XPA	gene	XPA	TEMPUS	TEMPUS			Other																												
XPC	gene	XPC	TEMPUS	TEMPUS			Other																												
XPO1	gene	XPO1	TEMPUS	TEMPUS			Other																												
XRCC1	gene	XRCC1	TEMPUS	TEMPUS			Other																												
XRCC2	gene	XRCC2	TEMPUS	TEMPUS			Other																												
XRCC3	gene	XRCC3	TEMPUS	TEMPUS			Other																												
YEATS4	gene	YEATS4	TEMPUS	TEMPUS			Other																												
ZFHX3	gene	ZFHX3	TEMPUS	TEMPUS			Other																												
ZNF217	gene	ZNF217	TEMPUS	TEMPUS			Other																												
ZNF471	gene	ZNF471	TEMPUS	TEMPUS			Other																												
ZNF620	gene	ZNF620	TEMPUS	TEMPUS			Other																												
ZNF750	gene	ZNF750	TEMPUS	TEMPUS			Other																												
ZNRF3	gene	ZNRF3	TEMPUS	TEMPUS			Other																												
ZRSR2	gene	ZRSR2	TEMPUS	TEMPUS			Other																												
