Entity Name	Entity type	Gene Symbol	Sources	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
RET	gene	RET	NGC_other	NGC_other			Other																												
SMC3	gene	SMC3	NGC_other	NGC_other			Other																												
SPTA1	gene	SPTA1	NGC_other	NGC_other			Other																												
TLR4	gene	TLR4	NGC_other	NGC_other			Other																												
TRAF3	gene	TRAF3	NGC_other	NGC_other			Other																												
ZFHX3	gene	ZFHX3	NGC_other	NGC_other			Other																												
ZMYM3	gene	ZMYM3	NGC_other	NGC_other			Other																												
ARHGAP35	gene	ARHGAP35	NGC_other	NGC_other			Other																												
ASXL2	gene	ASXL2	NGC_other	NGC_other			Other																												
EPHA3	gene	EPHA3	NGC_other	NGC_other			Other																												
ESR1	gene	ESR1	NGC_other	NGC_other			Other																												
FAT3	gene	FAT3	NGC_other	NGC_other			Other																												
FAT4	gene	FAT4	NGC_other	NGC_other			Other																												
HLA-B	gene	HLA-B	NGC_other	NGC_other			Other																												
MEN1	gene	MEN1	NGC_other	NGC_other			Other																												
NOTCH3	gene	NOTCH3	NGC_other	NGC_other			Other																												
PIM1	gene	PIM1	NGC_other	NGC_other			Other																												
RPL5	gene	RPL5	NGC_other	NGC_other			Other																												
SMAD2	gene	SMAD2	NGC_other	NGC_other			Other																												
USP9X	gene	USP9X	NGC_other	NGC_other			Other																												
ZFP36L1	gene	ZFP36L1	NGC_other	NGC_other			Other																												
ACVR1	gene	ACVR1	NGC_other	NGC_other			Other																												
AJUBA	gene	AJUBA	NGC_other	NGC_other			Other																												
ALB	gene	ALB	NGC_other	NGC_other			Other																												
CDK12	gene	CDK12	NGC_other	NGC_other			Other																												
CEBPA	gene	CEBPA	NGC_other	NGC_other			Other																												
CIC	gene	CIC	NGC_other	NGC_other			Other																												
DAXX	gene	DAXX	NGC_other	NGC_other			Other																												
EIF1AX	gene	EIF1AX	NGC_other	NGC_other			Other																												
ETV6	gene	ETV6	NGC_other	NGC_other			Other																												
FAT2	gene	FAT2	NGC_other	NGC_other			Other																												
FUBP1	gene	FUBP1	NGC_other	NGC_other			Other																												
GPS2	gene	GPS2	NGC_other	NGC_other			Other																												
HMCN1	gene	HMCN1	NGC_other	NGC_other			Other																												
IL7R	gene	IL7R	NGC_other	NGC_other			Other																												
JAK2	gene	JAK2	NGC_other	NGC_other			Other																												
JAK3	gene	JAK3	NGC_other	NGC_other			Other																												
MSH6	gene	MSH6	NGC_other	NGC_other			Other																												
PAX5	gene	PAX5	NGC_other	NGC_other			Other																												
PIK3CG	gene	PIK3CG	NGC_other	NGC_other			Other																												
PPM1D	gene	PPM1D	NGC_other	NGC_other			Other																												
PTPRD	gene	PTPRD	NGC_other	NGC_other			Other																												
RAD21	gene	RAD21	NGC_other	NGC_other			Other																												
RASA1	gene	RASA1	NGC_other	NGC_other			Other																												
RPS6KA3	gene	RPS6KA3	NGC_other	NGC_other			Other																												
SETBP1	gene	SETBP1	NGC_other	NGC_other			Other																												
SGK1	gene	SGK1	NGC_other	NGC_other			Other																												
SOX9	gene	SOX9	NGC_other	NGC_other			Other																												
SYNE1	gene	SYNE1	NGC_other	NGC_other			Other																												
TSC2	gene	TSC2	NGC_other	NGC_other			Other																												
XPO1	gene	XPO1	NGC_other	NGC_other			Other																												
ZNF750	gene	ZNF750	NGC_other	NGC_other			Other																												
ANK3	gene	ANK3	NGC_other	NGC_other			Other																												
APOB	gene	APOB	NGC_other	NGC_other			Other																												
AR	gene	AR	NGC_other	NGC_other			Other																												
ARID5B	gene	ARID5B	NGC_other	NGC_other			Other																												
ATR	gene	ATR	NGC_other	NGC_other			Other																												
BCORL1	gene	BCORL1	NGC_other	NGC_other			Other																												
BTG2	gene	BTG2	NGC_other	NGC_other			Other																												
CD58	gene	CD58	NGC_other	NGC_other			Other																												
DIS3	gene	DIS3	NGC_other	NGC_other			Other																												
EPHA7	gene	EPHA7	NGC_other	NGC_other			Other																												
ERG	gene	ERG	NGC_other	NGC_other			Other																												
FMN2	gene	FMN2	NGC_other	NGC_other			Other																												
GATA2	gene	GATA2	NGC_other	NGC_other			Other																												
IKZF3	gene	IKZF3	NGC_other	NGC_other			Other																												
IRF6	gene	IRF6	NGC_other	NGC_other			Other																												
KLF5	gene	KLF5	NGC_other	NGC_other			Other																												
KLHL6	gene	KLHL6	NGC_other	NGC_other			Other																												
LRP2	gene	LRP2	NGC_other	NGC_other			Other																												
MEF2B	gene	MEF2B	NGC_other	NGC_other			Other																												
MLH1	gene	MLH1	NGC_other	NGC_other			Other																												
NAV3	gene	NAV3	NGC_other	NGC_other			Other																												
PCBP1	gene	PCBP1	NGC_other	NGC_other			Other																												
PCLO	gene	PCLO	NGC_other	NGC_other			Other																												
PIK3CD	gene	PIK3CD	NGC_other	NGC_other			Other																												
POT1	gene	POT1	NGC_other	NGC_other			Other																												
QKI	gene	QKI	NGC_other	NGC_other			Other																												
SH2B3	gene	SH2B3	NGC_other	NGC_other			Other																												
SIN3A	gene	SIN3A	NGC_other	NGC_other			Other																												
SRSF2	gene	SRSF2	NGC_other	NGC_other			Other																												
STAT3	gene	STAT3	NGC_other	NGC_other			Other																												
TCF7L2	gene	TCF7L2	NGC_other	NGC_other			Other																												
TERT	gene	TERT	NGC_other	NGC_other			Other																												
TNFAIP3	gene	TNFAIP3	NGC_other	NGC_other			Other																												
TNFRSF14	gene	TNFRSF14	NGC_other	NGC_other			Other																												
TP63	gene	TP63	NGC_other	NGC_other			Other																												
USH2A	gene	USH2A	NGC_other	NGC_other			Other																												
ABCC9	gene	ABCC9	NGC_other	NGC_other			Other																												
ADGRB3	gene	ADGRB3	NGC_other	NGC_other			Other																												
AKT2	gene	AKT2	NGC_other	NGC_other			Other																												
AMER1	gene	AMER1	NGC_other	NGC_other			Other																												
ATF7IP	gene	ATF7IP	NGC_other	NGC_other			Other																												
AXIN2	gene	AXIN2	NGC_other	NGC_other			Other																												
BCL2	gene	BCL2	NGC_other	NGC_other			Other																												
BTG1	gene	BTG1	NGC_other	NGC_other			Other																												
CCNE1	gene	CCNE1	NGC_other	NGC_other			Other																												
CD28	gene	CD28	NGC_other	NGC_other			Other																												
CD70	gene	CD70	NGC_other	NGC_other			Other																												
CDH10	gene	CDH10	NGC_other	NGC_other			Other																												
CHD2	gene	CHD2	NGC_other	NGC_other			Other																												
CHD6	gene	CHD6	NGC_other	NGC_other			Other																												
CHD8	gene	CHD8	NGC_other	NGC_other			Other																												
CNOT3	gene	CNOT3	NGC_other	NGC_other			Other																												
CNTNAP2	gene	CNTNAP2	NGC_other	NGC_other			Other																												
COL5A1	gene	COL5A1	NGC_other	NGC_other			Other																												
CUL3	gene	CUL3	NGC_other	NGC_other			Other																												
DIAPH1	gene	DIAPH1	NGC_other	NGC_other			Other																												
ELOC	gene	ELOC	NGC_other	NGC_other			Other																												
EPHA5	gene	EPHA5	NGC_other	NGC_other			Other																												
FAS	gene	FAS	NGC_other	NGC_other			Other																												
FLG	gene	FLG	NGC_other	NGC_other			Other																												
GABRA6	gene	GABRA6	NGC_other	NGC_other			Other																												
GRM8	gene	GRM8	NGC_other	NGC_other			Other																												
IKZF1	gene	IKZF1	NGC_other	NGC_other			Other																												
IRF4	gene	IRF4	NGC_other	NGC_other			Other																												
JAK1	gene	JAK1	NGC_other	NGC_other			Other																												
KDR	gene	KDR	NGC_other	NGC_other			Other																												
KEL	gene	KEL	NGC_other	NGC_other			Other																												
LAMA4	gene	LAMA4	NGC_other	NGC_other			Other																												
LZTR1	gene	LZTR1	NGC_other	NGC_other			Other																												
MACF1	gene	MACF1	NGC_other	NGC_other			Other																												
MAPK1	gene	MAPK1	NGC_other	NGC_other			Other																												
MAX	gene	MAX	NGC_other	NGC_other			Other																												
MECOM	gene	MECOM	NGC_other	NGC_other			Other																												
MSH2	gene	MSH2	NGC_other	NGC_other			Other																												
MYB	gene	MYB	NGC_other	NGC_other			Other																												
NFKBIA	gene	NFKBIA	NGC_other	NGC_other			Other																												
NTRK1	gene	NTRK1	NGC_other	NGC_other			Other																												
PKHD1	gene	PKHD1	NGC_other	NGC_other			Other																												
PLCB4	gene	PLCB4	NGC_other	NGC_other			Other																												
POLE	gene	POLE	NGC_other	NGC_other			Other																												
PRDM9	gene	PRDM9	NGC_other	NGC_other			Other																												
PREX2	gene	PREX2	NGC_other	NGC_other			Other																												
RAF1	gene	RAF1	NGC_other	NGC_other			Other																												
RIMS2	gene	RIMS2	NGC_other	NGC_other			Other																												
RIT1	gene	RIT1	NGC_other	NGC_other			Other																												
ROS1	gene	ROS1	NGC_other	NGC_other			Other																												
RXRA	gene	RXRA	NGC_other	NGC_other			Other																												
RYR2	gene	RYR2	NGC_other	NGC_other			Other																												
SI	gene	SI	NGC_other	NGC_other			Other																												
SMO	gene	SMO	NGC_other	NGC_other			Other																												
SOX17	gene	SOX17	NGC_other	NGC_other			Other																												
STK19	gene	STK19	NGC_other	NGC_other			Other																												
SUZ12	gene	SUZ12	NGC_other	NGC_other			Other																												
TAF1	gene	TAF1	NGC_other	NGC_other			Other																												
TPTE2	gene	TPTE2	NGC_other	NGC_other			Other																												
ZEB1	gene	ZEB1	NGC_other	NGC_other			Other																												
ZFP36L2	gene	ZFP36L2	NGC_other	NGC_other			Other																												
ACTB	gene	ACTB	NGC_other	NGC_other			Other																												
ADNP	gene	ADNP	NGC_other	NGC_other			Other																												
ANK2	gene	ANK2	NGC_other	NGC_other			Other																												
BCL11B	gene	BCL11B	NGC_other	NGC_other			Other																												
BCLAF1	gene	BCLAF1	NGC_other	NGC_other			Other																												
BCR	gene	BCR	NGC_other	NGC_other			Other																												
BRD7	gene	BRD7	NGC_other	NGC_other			Other																												
CALR	gene	CALR	NGC_other	NGC_other			Other																												
CDC27	gene	CDC27	NGC_other	NGC_other			Other																												
CDK4	gene	CDK4	NGC_other	NGC_other			Other																												
CDKN2C	gene	CDKN2C	NGC_other	NGC_other			Other																												
CIITA	gene	CIITA	NGC_other	NGC_other			Other																												
COL11A1	gene	COL11A1	NGC_other	NGC_other			Other																												
COL22A1	gene	COL22A1	NGC_other	NGC_other			Other																												
CSDE1	gene	CSDE1	NGC_other	NGC_other			Other																												
CUX1	gene	CUX1	NGC_other	NGC_other			Other																												
CYLD	gene	CYLD	NGC_other	NGC_other			Other																												
DICER1	gene	DICER1	NGC_other	NGC_other			Other																												
DMD	gene	DMD	NGC_other	NGC_other			Other																												
DNAH9	gene	DNAH9	NGC_other	NGC_other			Other																												
DNM2	gene	DNM2	NGC_other	NGC_other			Other																												
DOCK2	gene	DOCK2	NGC_other	NGC_other			Other																												
DPP6	gene	DPP6	NGC_other	NGC_other			Other																												
EED	gene	EED	NGC_other	NGC_other			Other																												
EEF1A1	gene	EEF1A1	NGC_other	NGC_other			Other																												
EGR2	gene	EGR2	NGC_other	NGC_other			Other																												
ESPL1	gene	ESPL1	NGC_other	NGC_other			Other																												
FANCA	gene	FANCA	NGC_other	NGC_other			Other																												
FBXO11	gene	FBXO11	NGC_other	NGC_other			Other																												
FOXA2	gene	FOXA2	NGC_other	NGC_other			Other																												
FOXQ1	gene	FOXQ1	NGC_other	NGC_other			Other																												
GABRB2	gene	GABRB2	NGC_other	NGC_other			Other																												
GLI3	gene	GLI3	NGC_other	NGC_other			Other																												
GNA11	gene	GNA11	NGC_other	NGC_other			Other																												
GNAQ	gene	GNAQ	NGC_other	NGC_other			Other																												
GNB1	gene	GNB1	NGC_other	NGC_other			Other																												
GTF2I	gene	GTF2I	NGC_other	NGC_other			Other																												
H3F3C	gene	H3F3C	NGC_other	NGC_other			Other																												
HIST1H1B	gene	HIST1H1B	NGC_other	NGC_other			Other																												
HIST1H2BC	gene	HIST1H2BC	NGC_other	NGC_other			Other																												
HYDIN	gene	HYDIN	NGC_other	NGC_other			Other																												
ID3	gene	ID3	NGC_other	NGC_other			Other																												
IGF1R	gene	IGF1R	NGC_other	NGC_other			Other																												
IGLL5	gene	IGLL5	NGC_other	NGC_other			Other																												
JAG1	gene	JAG1	NGC_other	NGC_other			Other																												
LRRC7	gene	LRRC7	NGC_other	NGC_other			Other																												
