Entity Name	Entity type	Gene Symbol	Sources	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
SDHD	gene	SDHD	CPSR_panel0	CPSR_panel0			Other																												
SERPINA1	gene	SERPINA1	CPSR_panel0	CPSR_panel0			Other																												
SETBP1	gene	SETBP1	CPSR_panel0	CPSR_panel0			Other																												
SH2B3	gene	SH2B3	CPSR_panel0	CPSR_panel0			Other																												
SH2D1A	gene	SH2D1A	CPSR_panel0	CPSR_panel0			Other																												
SHOC2	gene	SHOC2	CPSR_panel0	CPSR_panel0			Other																												
SLC25A13	gene	SLC25A13	CPSR_panel0	CPSR_panel0			Other																												
SLX4	gene	SLX4	CPSR_panel0	CPSR_panel0			Other																												
SMAD4	gene	SMAD4	CPSR_panel0	CPSR_panel0			Other																												
SMARCA4	gene	SMARCA4	CPSR_panel0	CPSR_panel0			Other																												
SMARCB1	gene	SMARCB1	CPSR_panel0	CPSR_panel0			Other																												
SMARCE1	gene	SMARCE1	CPSR_panel0	CPSR_panel0			Other																												
SOS1	gene	SOS1	CPSR_panel0	CPSR_panel0			Other																												
SPINK1	gene	SPINK1	CPSR_panel0	CPSR_panel0			Other																												
SPOP	gene	SPOP	CPSR_panel0	CPSR_panel0			Other																												
SPRED1	gene	SPRED1	CPSR_panel0	CPSR_panel0			Other																												
SPRTN	gene	SPRTN	CPSR_panel0	CPSR_panel0			Other																												
SRY	gene	SRY	CPSR_panel0	CPSR_panel0			Other																												
STAT3	gene	STAT3	CPSR_panel0	CPSR_panel0			Other																												
STK11	gene	STK11	CPSR_panel0	CPSR_panel0			Other																												
SUFU	gene	SUFU	CPSR_panel0	CPSR_panel0			Other																												
TERF2IP	gene	TERF2IP	CPSR_panel0	CPSR_panel0			Other																												
TERT	gene	TERT	CPSR_panel0	CPSR_panel0			Other																												
TGFBR1	gene	TGFBR1	CPSR_panel0	CPSR_panel0			Other																												
TGFBR2	gene	TGFBR2	CPSR_panel0	CPSR_panel0			Other																												
TMEM127	gene	TMEM127	CPSR_panel0	CPSR_panel0			Other																												
TNFRSF6	gene	TNFRSF6	CPSR_panel0	CPSR_panel0			Other																												
TP53	gene	TP53	CPSR_panel0	CPSR_panel0			Other																												
TP63	gene	TP63	CPSR_panel0	CPSR_panel0			Other																												
TRIM37	gene	TRIM37	CPSR_panel0	CPSR_panel0			Other																												
TSC1	gene	TSC1	CPSR_panel0	CPSR_panel0			Other																												
TSC2	gene	TSC2	CPSR_panel0	CPSR_panel0			Other																												
TSHR	gene	TSHR	CPSR_panel0	CPSR_panel0			Other																												
UROD	gene	UROD	CPSR_panel0	CPSR_panel0			Other																												
VHL	gene	VHL	CPSR_panel0	CPSR_panel0			Other																												
WAS	gene	WAS	CPSR_panel0	CPSR_panel0			Other																												
WRN	gene	WRN	CPSR_panel0	CPSR_panel0			Other																												
WT1	gene	WT1	CPSR_panel0	CPSR_panel0			Other																												
XPA	gene	XPA	CPSR_panel0	CPSR_panel0			Other																												
XPC	gene	XPC	CPSR_panel0	CPSR_panel0			Other																												
XRCC2	gene	XRCC2	CPSR_panel0	CPSR_panel0			Other																												
KLLN	gene	KLLN	CPSR_panel0	CPSR_panel0			Other																												
MAP3K6	gene	MAP3K6	CPSR_panel0	CPSR_panel0			Other																												
NEK1	gene	NEK1	CPSR_panel0	CPSR_panel0			Other																												
NTRK1	gene	NTRK1	CPSR_panel0	CPSR_panel0			Other																												
RAD54L	gene	RAD54L	CPSR_panel0	CPSR_panel0			Other																												
RHNO1	gene	RHNO1	CPSR_panel0	CPSR_panel0			Other																												
RTEL1	gene	RTEL1	CPSR_panel0	CPSR_panel0			Other																												
