Entity Name	Entity type	Gene Symbol	Sources	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
RAD51C	gene	RAD51C	oncokb	oncokb			Other																												
RAD51B	gene	RAD51B	oncokb	oncokb			Other																												
RAD51D	gene	RAD51D	oncokb	oncokb			Other																												
RAD52	gene	RAD52	oncokb	oncokb			Other																												
RAF1	gene	RAF1	oncokb	oncokb			Other																												
RARA	gene	RARA	oncokb	oncokb			Other																												
RASA1	gene	RASA1	oncokb	oncokb			Other																												
RB1	gene	RB1	oncokb	oncokb			Other																												
ARID4A	gene	ARID4A	oncokb	oncokb			Other																												
KDM5A	gene	KDM5A	oncokb	oncokb			Other																												
RECQL	gene	RECQL	oncokb	oncokb			Other																												
REL	gene	REL	oncokb	oncokb			Other																												
UPF1	gene	UPF1	oncokb	oncokb			Other																												
RET	gene	RET	oncokb	oncokb			Other																												
RHEB	gene	RHEB	oncokb	oncokb			Other																												
RIT1	gene	RIT1	oncokb	oncokb			Other																												
ROBO1	gene	ROBO1	oncokb	oncokb			Other																												
ROS1	gene	ROS1	oncokb	oncokb			Other																												
RPS6KB2	gene	RPS6KB2	oncokb	oncokb			Other																												
RRAS	gene	RRAS	oncokb	oncokb			Other																												
RXRA	gene	RXRA	oncokb	oncokb			Other																												
ATXN2	gene	ATXN2	oncokb	oncokb			Other																												
SDHA	gene	SDHA	oncokb	oncokb			Other																												
SDHB	gene	SDHB	oncokb	oncokb			Other																												
SDHC	gene	SDHC	oncokb	oncokb			Other																												
SDHD	gene	SDHD	oncokb	oncokb			Other																												
MAP2K4	gene	MAP2K4	oncokb	oncokb			Other																												
SRSF2	gene	SRSF2	oncokb	oncokb			Other																												
SGK1	gene	SGK1	oncokb	oncokb			Other																												
SMARCA4	gene	SMARCA4	oncokb	oncokb			Other																												
SMARCB1	gene	SMARCB1	oncokb	oncokb			Other																												
SMARCD1	gene	SMARCD1	oncokb	oncokb			Other																												
SMO	gene	SMO	oncokb	oncokb			Other																												
SOS1	gene	SOS1	oncokb	oncokb			Other																												
SOX2	gene	SOX2	oncokb	oncokb			Other																												
SOX9	gene	SOX9	oncokb	oncokb			Other																												
SRC	gene	SRC	oncokb	oncokb			Other																												
STAT3	gene	STAT3	oncokb	oncokb			Other																												
STAT5A	gene	STAT5A	oncokb	oncokb			Other																												
STAT5B	gene	STAT5B	oncokb	oncokb			Other																												
STAT6	gene	STAT6	oncokb	oncokb			Other																												
AURKA	gene	AURKA	oncokb	oncokb			Other																												
STK11	gene	STK11	oncokb	oncokb			Other																												
SYK	gene	SYK	oncokb	oncokb			Other																												
TAP1	gene	TAP1	oncokb	oncokb			Other																												
TAP2	gene	TAP2	oncokb	oncokb			Other																												
TCEB1	gene	TCEB1	oncokb	oncokb			Other																												
TBX3	gene	TBX3	oncokb	oncokb			Other																												
HNF1A	gene	HNF1A	oncokb	oncokb			Other																												
TCF3	gene	TCF3	oncokb	oncokb			Other																												
TCF7L2	gene	TCF7L2	oncokb	oncokb			Other																												
TEK	gene	TEK	oncokb	oncokb			Other																												
TERT	gene	TERT	oncokb	oncokb			Other																												
TGFBR1	gene	TGFBR1	oncokb	oncokb			Other																												
TGFBR2	gene	TGFBR2	oncokb	oncokb			Other																												
NKX2-1	gene	NKX2-1	oncokb	oncokb			Other																												
TMPRSS2	gene	TMPRSS2	oncokb	oncokb			Other																												
TNFAIP3	gene	TNFAIP3	oncokb	oncokb			Other																												
TOP1	gene	TOP1	oncokb	oncokb			Other																												
TP53	gene	TP53	oncokb	oncokb			Other																												
