Entity Name	Entity type	Gene Symbol	Sources	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
STAT6	gene	STAT6	msk_heme	msk_heme			Other																												
AURKA	gene	AURKA	msk_heme	msk_heme			Other																												
STK11	gene	STK11	msk_heme	msk_heme			Other																												
SYK	gene	SYK	msk_heme	msk_heme			Other																												
TBX3	gene	TBX3	msk_heme	msk_heme			Other																												
HNF1A	gene	HNF1A	msk_heme	msk_heme			Other																												
TERT	gene	TERT	msk_heme	msk_heme			Other																												
TGFBR2	gene	TGFBR2	msk_heme	msk_heme			Other																												
NKX2-1	gene	NKX2-1	msk_heme	msk_heme			Other																												
TNFAIP3	gene	TNFAIP3	msk_heme	msk_heme			Other																												
TOP1	gene	TOP1	msk_heme	msk_heme			Other																												
TP53	gene	TP53	msk_heme	msk_heme			Other																												
TRAF2	gene	TRAF2	msk_heme	msk_heme			Other																												
TRAF3	gene	TRAF3	msk_heme	msk_heme			Other																												
TRAF5	gene	TRAF5	msk_heme	msk_heme			Other																												
TSC1	gene	TSC1	msk_heme	msk_heme			Other																												
TSC2	gene	TSC2	msk_heme	msk_heme			Other																												
TSHR	gene	TSHR	msk_heme	msk_heme			Other																												
TYK2	gene	TYK2	msk_heme	msk_heme			Other																												
U2AF1	gene	U2AF1	msk_heme	msk_heme			Other																												
KDM6A	gene	KDM6A	msk_heme	msk_heme			Other																												
VAV1	gene	VAV1	msk_heme	msk_heme			Other																												
VAV2	gene	VAV2	msk_heme	msk_heme			Other																												
VHL	gene	VHL	msk_heme	msk_heme			Other																												
WHSC1	gene	WHSC1	msk_heme	msk_heme			Other																												
WT1	gene	WT1	msk_heme	msk_heme			Other																												
XBP1	gene	XBP1	msk_heme	msk_heme			Other																												
XPO1	gene	XPO1	msk_heme	msk_heme			Other																												
CXCR4	gene	CXCR4	msk_heme	msk_heme			Other																												
KMT2D	gene	KMT2D	msk_heme	msk_heme			Other																												
ZRSR2	gene	ZRSR2	msk_heme	msk_heme			Other																												
KDM5C	gene	KDM5C	msk_heme	msk_heme			Other																												
SMC1A	gene	SMC1A	msk_heme	msk_heme			Other																												
ARID1A	gene	ARID1A	msk_heme	msk_heme			Other																												
AXIN1	gene	AXIN1	msk_heme	msk_heme			Other																												
BAP1	gene	BAP1	msk_heme	msk_heme			Other																												
HIST1H2AL	gene	HIST1H2AL	msk_heme	msk_heme			Other																												
HIST1H2AC	gene	HIST1H2AC	msk_heme	msk_heme			Other																												
HIST1H2AM	gene	HIST1H2AM	msk_heme	msk_heme			Other																												
HIST1H2BG	gene	HIST1H2BG	msk_heme	msk_heme			Other																												
HIST1H2BC	gene	HIST1H2BC	msk_heme	msk_heme			Other																												
HIST1H2BO	gene	HIST1H2BO	msk_heme	msk_heme			Other																												
HIST1H3G	gene	HIST1H3G	msk_heme	msk_heme			Other																												
HIST1H3B	gene	HIST1H3B	msk_heme	msk_heme			Other																												
SPOP	gene	SPOP	msk_heme	msk_heme			Other																												
RAD54L	gene	RAD54L	msk_heme	msk_heme			Other																												
TP63	gene	TP63	msk_heme	msk_heme			Other																												
SOCS1	gene	SOCS1	msk_heme	msk_heme			Other																												
IRS2	gene	IRS2	msk_heme	msk_heme			Other																												
EED	gene	EED	msk_heme	msk_heme			Other																												
TNFRSF14	gene	TNFRSF14	msk_heme	msk_heme			Other																												
INPP4B	gene	INPP4B	msk_heme	msk_heme			Other																												
BCL10	gene	BCL10	msk_heme	msk_heme			Other																												
HIST1H2AG	gene	HIST1H2AG	msk_heme	msk_heme			Other																												
HIST1H2BJ	gene	HIST1H2BJ	msk_heme	msk_heme			Other																												
MGAM	gene	MGAM	msk_heme	msk_heme			Other																												
MAP3K14	gene	MAP3K14	msk_heme	msk_heme			Other																												
SMC3	gene	SMC3	msk_heme	msk_heme			Other																												
MAP3K13	gene	MAP3K13	msk_heme	msk_heme			Other																												
AURKB	gene	AURKB	msk_heme	msk_heme			Other																												
NCOR1	gene	NCOR1	msk_heme	msk_heme			Other																												
NCOR2	gene	NCOR2	msk_heme	msk_heme			Other																												
IKBKE	gene	IKBKE	msk_heme	msk_heme			Other																												
SETD1A	gene	SETD1A	msk_heme	msk_heme			Other																												
KMT2B	gene	KMT2B	msk_heme	msk_heme			Other																												
HDAC4	gene	HDAC4	msk_heme	msk_heme			Other																												
KEAP1	gene	KEAP1	msk_heme	msk_heme			Other																												
SETDB1	gene	SETDB1	msk_heme	msk_heme			Other																												
FGF19	gene	FGF19	msk_heme	msk_heme			Other																												
MED12	gene	MED12	msk_heme	msk_heme			Other																												
AKT3	gene	AKT3	msk_heme	msk_heme			Other																												
SH2B3	gene	SH2B3	msk_heme	msk_heme			Other																												
RAD50	gene	RAD50	msk_heme	msk_heme			Other																												
STAG1	gene	STAG1	msk_heme	msk_heme			Other																												
IKZF1	gene	IKZF1	msk_heme	msk_heme			Other																												
ARID3B	gene	ARID3B	msk_heme	msk_heme			Other																												
CTCF	gene	CTCF	msk_heme	msk_heme			Other																												
GNA13	gene	GNA13	msk_heme	msk_heme			Other																												
STAG2	gene	STAG2	msk_heme	msk_heme			Other																												
ARID5A	gene	ARID5A	msk_heme	msk_heme			Other																												
MALT1	gene	MALT1	msk_heme	msk_heme			Other																												
