Entity Name	Entity type	Gene Symbol	Sources	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
GREM1	gene	GREM1	TS500	TS500			Other																												
GRIN2A	gene	GRIN2A	TS500	TS500			Other																												
GRM3	gene	GRM3	TS500	TS500			Other																												
GSK3B	gene	GSK3B	TS500	TS500			Other																												
H3F3A	gene	H3F3A	TS500	TS500			Other																												
H3F3B	gene	H3F3B	TS500	TS500			Other																												
H3F3C	gene	H3F3C	TS500	TS500			Other																												
HGF	gene	HGF	TS500	TS500			Other																												
HIST1H1C	gene	HIST1H1C	TS500	TS500			Other																												
HIST1H2BD	gene	HIST1H2BD	TS500	TS500			Other																												
HIST1H3A	gene	HIST1H3A	TS500	TS500			Other																												
HIST1H3B	gene	HIST1H3B	TS500	TS500			Other																												
HIST1H3C	gene	HIST1H3C	TS500	TS500			Other																												
HIST1H3D	gene	HIST1H3D	TS500	TS500			Other																												
HIST1H3E	gene	HIST1H3E	TS500	TS500			Other																												
HIST1H3F	gene	HIST1H3F	TS500	TS500			Other																												
HIST1H3G	gene	HIST1H3G	TS500	TS500			Other																												
HIST1H3H	gene	HIST1H3H	TS500	TS500			Other																												
HIST1H3I	gene	HIST1H3I	TS500	TS500			Other																												
HIST1H3J	gene	HIST1H3J	TS500	TS500			Other																												
HIST2H3A	gene	HIST2H3A	TS500	TS500			Other																												
HIST2H3C	gene	HIST2H3C	TS500	TS500			Other																												
HIST2H3D	gene	HIST2H3D	TS500	TS500			Other																												
HIST3H3	gene	HIST3H3	TS500	TS500			Other																												
HLA-A	gene	HLA-A	TS500	TS500			Other																												
HLA-B	gene	HLA-B	TS500	TS500			Other																												
HLA-C	gene	HLA-C	TS500	TS500			Other																												
HNF1A	gene	HNF1A	TS500	TS500			Other																												
HNRNPK	gene	HNRNPK	TS500	TS500			Other																												
HOXB13	gene	HOXB13	TS500	TS500			Other																												
HRAS	gene	HRAS	TS500	TS500			Other																												
HSD3B1	gene	HSD3B1	TS500	TS500			Other																												
HSP90AA1	gene	HSP90AA1	TS500	TS500			Other																												
ICOSLG	gene	ICOSLG	TS500	TS500			Other																												
ID3	gene	ID3	TS500	TS500			Other																												
IDH1	gene	IDH1	TS500	TS500			Other																												
IDH2	gene	IDH2	TS500	TS500			Other																												
IFNGR1	gene	IFNGR1	TS500	TS500			Other																												
IGF1	gene	IGF1	TS500	TS500			Other																												
IGF1R	gene	IGF1R	TS500	TS500			Other																												
IGF2	gene	IGF2	TS500	TS500			Other																												
IKBKE	gene	IKBKE	TS500	TS500			Other																												
IKZF1	gene	IKZF1	TS500	TS500			Other																												
IL10	gene	IL10	TS500	TS500			Other																												
IL7R	gene	IL7R	TS500	TS500			Other																												
INHA	gene	INHA	TS500	TS500			Other																												
INHBA	gene	INHBA	TS500	TS500			Other																												
INPP4A	gene	INPP4A	TS500	TS500			Other																												
INPP4B	gene	INPP4B	TS500	TS500			Other																												
INSR	gene	INSR	TS500	TS500			Other																												
IRF2	gene	IRF2	TS500	TS500			Other																												
IRF4	gene	IRF4	TS500	TS500			Other																												
IRS1	gene	IRS1	TS500	TS500			Other																												
IRS2	gene	IRS2	TS500	TS500			Other																												
JAK1	gene	JAK1	TS500	TS500			Other																												
JAK2	gene	JAK2	TS500	TS500			Other																												
JAK3	gene	JAK3	TS500	TS500			Other																												
JUN	gene	JUN	TS500	TS500			Other																												
KAT6A	gene	KAT6A	TS500	TS500			Other																												
KDM5A	gene	KDM5A	TS500	TS500			Other																												
KDM5C	gene	KDM5C	TS500	TS500			Other																												
KDM6A	gene	KDM6A	TS500	TS500			Other																												
KDR	gene	KDR	TS500	TS500			Other																												
KEAP1	gene	KEAP1	TS500	TS500			Other																												
KEL	gene	KEL	TS500	TS500			Other																												
KIF5B	gene	KIF5B	TS500	TS500			Other																												
KIT	gene	KIT	TS500	TS500			Other																												
KLF4	gene	KLF4	TS500	TS500			Other																												
KLHL6	gene	KLHL6	TS500	TS500			Other																												
KMT2A	gene	KMT2A	TS500	TS500			Other																												
KMT2B	gene	KMT2B	TS500	TS500			Other																												
KMT2C	gene	KMT2C	TS500	TS500			Other																												
KMT2D	gene	KMT2D	TS500	TS500			Other																												
KRAS	gene	KRAS	TS500	TS500			Other																												
LAMP1	gene	LAMP1	TS500	TS500			Other																												
LATS1	gene	LATS1	TS500	TS500			Other																												
LATS2	gene	LATS2	TS500	TS500			Other																												
LMO1	gene	LMO1	TS500	TS500			Other																												
LRP1B	gene	LRP1B	TS500	TS500			Other																												
LYN	gene	LYN	TS500	TS500			Other																												
LZTR1	gene	LZTR1	TS500	TS500			Other																												
MAGI2	gene	MAGI2	TS500	TS500			Other																												
MALT1	gene	MALT1	TS500	TS500			Other																												
MAP2K1	gene	MAP2K1	TS500	TS500			Other																												
MAP2K2	gene	MAP2K2	TS500	TS500			Other																												
MAP2K4	gene	MAP2K4	TS500	TS500			Other																												
MAP3K1	gene	MAP3K1	TS500	TS500			Other																												
MAP3K13	gene	MAP3K13	TS500	TS500			Other																												
MAP3K14	gene	MAP3K14	TS500	TS500			Other																												
MAP3K4	gene	MAP3K4	TS500	TS500			Other																												
MAPK1	gene	MAPK1	TS500	TS500			Other																												
MAPK3	gene	MAPK3	TS500	TS500			Other																												
MAX	gene	MAX	TS500	TS500			Other																												
MCL1	gene	MCL1	TS500	TS500			Other																												
MDC1	gene	MDC1	TS500	TS500			Other																												
MDM2	gene	MDM2	TS500	TS500			Other																												
MDM4	gene	MDM4	TS500	TS500			Other																												
MED12	gene	MED12	TS500	TS500			Other																												
MEF2B	gene	MEF2B	TS500	TS500			Other																												
MEN1	gene	MEN1	TS500	TS500			Other																												
MET	gene	MET	TS500	TS500			Other																												
MGA	gene	MGA	TS500	TS500			Other																												
MITF	gene	MITF	TS500	TS500			Other																												
MLH1	gene	MLH1	TS500	TS500			Other																												
MLLT3	gene	MLLT3	TS500	TS500			Other																												
MPL	gene	MPL	TS500	TS500			Other																												
MRE11	gene	MRE11	TS500	TS500			Other																												
MSH2	gene	MSH2	TS500	TS500			Other																												
MSH3	gene	MSH3	TS500	TS500			Other																												
MSH6	gene	MSH6	TS500	TS500			Other																												
MST1	gene	MST1	TS500	TS500			Other																												
MST1R	gene	MST1R	TS500	TS500			Other																												
MTOR	gene	MTOR	TS500	TS500			Other																												
MUTYH	gene	MUTYH	TS500	TS500			Other																												
MYB	gene	MYB	TS500	TS500			Other																												
MYC	gene	MYC	TS500	TS500			Other																												
MYCL	gene	MYCL	TS500	TS500			Other																												
MYCN	gene	MYCN	TS500	TS500			Other																												
MYD88	gene	MYD88	TS500	TS500			Other																												
MYOD1	gene	MYOD1	TS500	TS500			Other																												
NAB2	gene	NAB2	TS500	TS500			Other																												
NBN	gene	NBN	TS500	TS500			Other																												
NCOA3	gene	NCOA3	TS500	TS500			Other																												
NCOR1	gene	NCOR1	TS500	TS500			Other																												
NEGR1	gene	NEGR1	TS500	TS500			Other																												
NF1	gene	NF1	TS500	TS500			Other																												
NF2	gene	NF2	TS500	TS500			Other																												
NFE2L2	gene	NFE2L2	TS500	TS500			Other																												
NFKBIA	gene	NFKBIA	TS500	TS500			Other																												
NKX2-1	gene	NKX2-1	TS500	TS500			Other																												
NKX3-1	gene	NKX3-1	TS500	TS500			Other																												
NOTCH1	gene	NOTCH1	TS500	TS500			Other																												
NOTCH2	gene	NOTCH2	TS500	TS500			Other																												
NOTCH3	gene	NOTCH3	TS500	TS500			Other																												
NOTCH4	gene	NOTCH4	TS500	TS500			Other																												
NPM1	gene	NPM1	TS500	TS500			Other																												
NRAS	gene	NRAS	TS500	TS500			Other																												
NRG1	gene	NRG1	TS500	TS500			Other																												
NSD1	gene	NSD1	TS500	TS500			Other																												
NTRK1	gene	NTRK1	TS500	TS500			Other																												
NTRK2	gene	NTRK2	TS500	TS500			Other																												
NTRK3	gene	NTRK3	TS500	TS500			Other																												
NUP93	gene	NUP93	TS500	TS500			Other																												
NUTM1	gene	NUTM1	TS500	TS500			Other																												
PAK1	gene	PAK1	TS500	TS500			Other																												
PAK3	gene	PAK3	TS500	TS500			Other																												
PAK5	gene	PAK5	TS500	TS500			Other																												
PALB2	gene	PALB2	TS500	TS500			Other																												
PARP1	gene	PARP1	TS500	TS500			Other																												
PAX3	gene	PAX3	TS500	TS500			Other																												
PAX5	gene	PAX5	TS500	TS500			Other																												
PAX7	gene	PAX7	TS500	TS500			Other																												
PAX8	gene	PAX8	TS500	TS500			Other																												
PBRM1	gene	PBRM1	TS500	TS500			Other																												
PDCD1	gene	PDCD1	TS500	TS500			Other																												
PDCD1LG2	gene	PDCD1LG2	TS500	TS500			Other																												
PDGFRA	gene	PDGFRA	TS500	TS500			Other																												
PDGFRB	gene	PDGFRB	TS500	TS500			Other																												
PDK1	gene	PDK1	TS500	TS500			Other																												
PDPK1	gene	PDPK1	TS500	TS500			Other																												
PGR	gene	PGR	TS500	TS500			Other																												
PHF6	gene	PHF6	TS500	TS500			Other																												
PHOX2B	gene	PHOX2B	TS500	TS500			Other																												
PIK3C2B	gene	PIK3C2B	TS500	TS500			Other																												
PIK3C2G	gene	PIK3C2G	TS500	TS500			Other																												
PIK3C3	gene	PIK3C3	TS500	TS500			Other																												
PIK3CA	gene	PIK3CA	TS500	TS500			Other																												
PIK3CB	gene	PIK3CB	TS500	TS500			Other																												
PIK3CD	gene	PIK3CD	TS500	TS500			Other																												
PIK3CG	gene	PIK3CG	TS500	TS500			Other																												
PIK3R1	gene	PIK3R1	TS500	TS500			Other																												
PIK3R2	gene	PIK3R2	TS500	TS500			Other																												
PIK3R3	gene	PIK3R3	TS500	TS500			Other																												
PIM1	gene	PIM1	TS500	TS500			Other																												
PLCG2	gene	PLCG2	TS500	TS500			Other																												
PLK2	gene	PLK2	TS500	TS500			Other																												
PMAIP1	gene	PMAIP1	TS500	TS500			Other																												
PMS1	gene	PMS1	TS500	TS500			Other																												
PMS2	gene	PMS2	TS500	TS500			Other																												
PNRC1	gene	PNRC1	TS500	TS500			Other																												
POLD1	gene	POLD1	TS500	TS500			Other																												
POLE	gene	POLE	TS500	TS500			Other																												
PPARG	gene	PPARG	TS500	TS500			Other																												
PPM1D	gene	PPM1D	TS500	TS500			Other																												
PPP2R1A	gene	PPP2R1A	TS500	TS500			Other																												
PPP2R2A	gene	PPP2R2A	TS500	TS500			Other																												
PPP6C	gene	PPP6C	TS500	TS500			Other																												
PRDM1	gene	PRDM1	TS500	TS500			Other																												
PREX2	gene	PREX2	TS500	TS500			Other																												
PRKAR1A	gene	PRKAR1A	TS500	TS500			Other																												
PRKCI	gene	PRKCI	TS500	TS500			Other																												
PRKDC	gene	PRKDC	TS500	TS500			Other																												
PRKN	gene	PRKN	TS500	TS500			Other																												
PRSS8	gene	PRSS8	TS500	TS500			Other																												
PTCH1	gene	PTCH1	TS500	TS500			Other																												
PTEN	gene	PTEN	TS500	TS500			Other																												
PTPN11	gene	PTPN11	TS500	TS500			Other																												
PTPRD	gene	PTPRD	TS500	TS500			Other																												
PTPRS	gene	PTPRS	TS500	TS500			Other																												
PTPRT	gene	PTPRT	TS500	TS500			Other																												
QKI	gene	QKI	TS500	TS500			Other																												
RAB35	gene	RAB35	TS500	TS500			Other																												
RAC1	gene	RAC1	TS500	TS500			Other																												
RAD21	gene	RAD21	TS500	TS500			Other																												
RAD50	gene	RAD50	TS500	TS500			Other																												
RAD51	gene	RAD51	TS500	TS500			Other																												
RAD51B	gene	RAD51B	TS500	TS500			Other																												
RAD51C	gene	RAD51C	TS500	TS500			Other																												
RAD51D	gene	RAD51D	TS500	TS500			Other																												
RAD52	gene	RAD52	TS500	TS500			Other																												
RAD54L	gene	RAD54L	TS500	TS500			Other																												
RAF1	gene	RAF1	TS500	TS500			Other																												
RANBP2	gene	RANBP2	TS500	TS500			Other																												
RARA	gene	RARA	TS500	TS500			Other																												
RASA1	gene	RASA1	TS500	TS500			Other																												
RB1	gene	RB1	TS500	TS500			Other																												
RBM10	gene	RBM10	TS500	TS500			Other																												
RECQL4	gene	RECQL4	TS500	TS500			Other																												
REL	gene	REL	TS500	TS500			Other																												
RET	gene	RET	TS500	TS500			Other																												
RHEB	gene	RHEB	TS500	TS500			Other																												
RHOA	gene	RHOA	TS500	TS500			Other																												
RICTOR	gene	RICTOR	TS500	TS500			Other																												
RIT1	gene	RIT1	TS500	TS500			Other																												
RNF43	gene	RNF43	TS500	TS500			Other																												
ROS1	gene	ROS1	TS500	TS500			Other																												
RPS6KA4	gene	RPS6KA4	TS500	TS500			Other																												
RPS6KB1	gene	RPS6KB1	TS500	TS500			Other																												
RPS6KB2	gene	RPS6KB2	TS500	TS500			Other																												
RPTOR	gene	RPTOR	TS500	TS500			Other																												
RUNX1	gene	RUNX1	TS500	TS500			Other																												
RUNX1T1	gene	RUNX1T1	TS500	TS500			Other																												
RYBP	gene	RYBP	TS500	TS500			Other																												
SDHA	gene	SDHA	TS500	TS500			Other																												
SDHAF2	gene	SDHAF2	TS500	TS500			Other																												
SDHB	gene	SDHB	TS500	TS500			Other																												
SDHC	gene	SDHC	TS500	TS500			Other																												
SDHD	gene	SDHD	TS500	TS500			Other																												
SETBP1	gene	SETBP1	TS500	TS500			Other																												
SETD2	gene	SETD2	TS500	TS500			Other																												
SF3B1	gene	SF3B1	TS500	TS500			Other																												
SH2B3	gene	SH2B3	TS500	TS500			Other																												
SH2D1A	gene	SH2D1A	TS500	TS500			Other																												
SHQ1	gene	SHQ1	TS500	TS500			Other																												
SLIT2	gene	SLIT2	TS500	TS500			Other																												
SLX4	gene	SLX4	TS500	TS500			Other																												
SMAD2	gene	SMAD2	TS500	TS500			Other																												
SMAD3	gene	SMAD3	TS500	TS500			Other																												
SMAD4	gene	SMAD4	TS500	TS500			Other																												
SMARCA4	gene	SMARCA4	TS500	TS500			Other																												
SMARCB1	gene	SMARCB1	TS500	TS500			Other																												
SMARCD1	gene	SMARCD1	TS500	TS500			Other																												
SMC1A	gene	SMC1A	TS500	TS500			Other																												
SMC3	gene	SMC3	TS500	TS500			Other																												
SMO	gene	SMO	TS500	TS500			Other																												
SNCAIP	gene	SNCAIP	TS500	TS500			Other																												
SOCS1	gene	SOCS1	TS500	TS500			Other																												
SOX10	gene	SOX10	TS500	TS500			Other																												
SOX17	gene	SOX17	TS500	TS500			Other																												
SOX2	gene	SOX2	TS500	TS500			Other																												
SOX9	gene	SOX9	TS500	TS500			Other																												
SPEN	gene	SPEN	TS500	TS500			Other																												
SPOP	gene	SPOP	TS500	TS500			Other																												
SPTA1	gene	SPTA1	TS500	TS500			Other																												
SRC	gene	SRC	TS500	TS500			Other																												
SRSF2	gene	SRSF2	TS500	TS500			Other																												
STAG1	gene	STAG1	TS500	TS500			Other																												
STAG2	gene	STAG2	TS500	TS500			Other																												
STAT3	gene	STAT3	TS500	TS500			Other																												
STAT4	gene	STAT4	TS500	TS500			Other																												
STAT5A	gene	STAT5A	TS500	TS500			Other																												
STAT5B	gene	STAT5B	TS500	TS500			Other																												
