Entity Name	Entity type	Gene Symbol	Sources	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
MYH9	gene	MYH9	cosmic1	cosmic1			Other																												
MYO5A	gene	MYO5A	cosmic1	cosmic1			Other																												
MYOD1	gene	MYOD1	cosmic1	cosmic1			Other																												
NAB2	gene	NAB2	cosmic1	cosmic1			Other																												
NBN	gene	NBN	cosmic1	cosmic1			Other																												
NCOA1	gene	NCOA1	cosmic1	cosmic1			Other																												
NCOA2	gene	NCOA2	cosmic1	cosmic1			Other																												
NCOA4	gene	NCOA4	cosmic1	cosmic1			Other																												
NCOR1	gene	NCOR1	cosmic1	cosmic1			Other																												
NCOR2	gene	NCOR2	cosmic1	cosmic1			Other																												
NDRG1	gene	NDRG1	cosmic1	cosmic1			Other																												
NF1	gene	NF1	cosmic1	cosmic1			Other																												
NF2	gene	NF2	cosmic1	cosmic1			Other																												
NFATC2	gene	NFATC2	cosmic1	cosmic1			Other																												
NFE2L2	gene	NFE2L2	cosmic1	cosmic1			Other																												
NFIB	gene	NFIB	cosmic1	cosmic1			Other																												
NFKB2	gene	NFKB2	cosmic1	cosmic1			Other																												
NFKBIE	gene	NFKBIE	cosmic1	cosmic1			Other																												
NIN	gene	NIN	cosmic1	cosmic1			Other																												
NKX2-1	gene	NKX2-1	cosmic1	cosmic1			Other																												
NONO	gene	NONO	cosmic1	cosmic1			Other																												
NOTCH1	gene	NOTCH1	cosmic1	cosmic1			Other																												
NOTCH2	gene	NOTCH2	cosmic1	cosmic1			Other																												
NPM1	gene	NPM1	cosmic1	cosmic1			Other																												
NR4A3	gene	NR4A3	cosmic1	cosmic1			Other																												
NRAS	gene	NRAS	cosmic1	cosmic1			Other																												
NRG1	gene	NRG1	cosmic1	cosmic1			Other																												
NSD1	gene	NSD1	cosmic1	cosmic1			Other																												
NT5C2	gene	NT5C2	cosmic1	cosmic1			Other																												
NTRK1	gene	NTRK1	cosmic1	cosmic1			Other																												
NTRK3	gene	NTRK3	cosmic1	cosmic1			Other																												
NUMA1	gene	NUMA1	cosmic1	cosmic1			Other																												
NUP214	gene	NUP214	cosmic1	cosmic1			Other																												
NUP98	gene	NUP98	cosmic1	cosmic1			Other																												
NUTM1	gene	NUTM1	cosmic1	cosmic1			Other																												
NUTM2A	gene	NUTM2A	cosmic1	cosmic1			Other																												
NUTM2B	gene	NUTM2B	cosmic1	cosmic1			Other																												
OLIG2	gene	OLIG2	cosmic1	cosmic1			Other																												
P2RY8	gene	P2RY8	cosmic1	cosmic1			Other																												
PAFAH1B2	gene	PAFAH1B2	cosmic1	cosmic1			Other																												
PALB2	gene	PALB2	cosmic1	cosmic1			Other																												
PAX3	gene	PAX3	cosmic1	cosmic1			Other																												
PAX5	gene	PAX5	cosmic1	cosmic1			Other																												
PAX7	gene	PAX7	cosmic1	cosmic1			Other																												
PAX8	gene	PAX8	cosmic1	cosmic1			Other																												
PBRM1	gene	PBRM1	cosmic1	cosmic1			Other																												
PBX1	gene	PBX1	cosmic1	cosmic1			Other																												
PCM1	gene	PCM1	cosmic1	cosmic1			Other																												
PDCD1LG2	gene	PDCD1LG2	cosmic1	cosmic1			Other																												
PDE4DIP	gene	PDE4DIP	cosmic1	cosmic1			Other																												
PDGFB	gene	PDGFB	cosmic1	cosmic1			Other																												
PDGFRA	gene	PDGFRA	cosmic1	cosmic1			Other																												
PDGFRB	gene	PDGFRB	cosmic1	cosmic1			Other																												
PER1	gene	PER1	cosmic1	cosmic1			Other																												
PHF6	gene	PHF6	cosmic1	cosmic1			Other																												
PHOX2B	gene	PHOX2B	cosmic1	cosmic1			Other																												
PICALM	gene	PICALM	cosmic1	cosmic1			Other																												
PIK3CA	gene	PIK3CA	cosmic1	cosmic1			Other																												
PIK3CB	gene	PIK3CB	cosmic1	cosmic1			Other																												
PIK3R1	gene	PIK3R1	cosmic1	cosmic1			Other																												
PIM1	gene	PIM1	cosmic1	cosmic1			Other																												
PLAG1	gene	PLAG1	cosmic1	cosmic1			Other																												
PLCG1	gene	PLCG1	cosmic1	cosmic1			Other																												
PML	gene	PML	cosmic1	cosmic1			Other																												
PMS2	gene	PMS2	cosmic1	cosmic1			Other																												
POLD1	gene	POLD1	cosmic1	cosmic1			Other																												
POLE	gene	POLE	cosmic1	cosmic1			Other																												
POLQ	gene	POLQ	cosmic1	cosmic1			Other																												
POT1	gene	POT1	cosmic1	cosmic1			Other																												
POU2AF1	gene	POU2AF1	cosmic1	cosmic1			Other																												
POU5F1	gene	POU5F1	cosmic1	cosmic1			Other																												
PPARG	gene	PPARG	cosmic1	cosmic1			Other																												
PPFIBP1	gene	PPFIBP1	cosmic1	cosmic1			Other																												
PPM1D	gene	PPM1D	cosmic1	cosmic1			Other																												
PPP2R1A	gene	PPP2R1A	cosmic1	cosmic1			Other																												
PPP6C	gene	PPP6C	cosmic1	cosmic1			Other																												
PRCC	gene	PRCC	cosmic1	cosmic1			Other																												
PRDM1	gene	PRDM1	cosmic1	cosmic1			Other																												
PRDM16	gene	PRDM16	cosmic1	cosmic1			Other																												
PREX2	gene	PREX2	cosmic1	cosmic1			Other																												
PRF1	gene	PRF1	cosmic1	cosmic1			Other																												
PRKACA	gene	PRKACA	cosmic1	cosmic1			Other																												
PRKAR1A	gene	PRKAR1A	cosmic1	cosmic1			Other																												
PRRX1	gene	PRRX1	cosmic1	cosmic1			Other																												
PSIP1	gene	PSIP1	cosmic1	cosmic1			Other																												
PTCH1	gene	PTCH1	cosmic1	cosmic1			Other																												
