Entity Name	Entity type	Gene Symbol	Sources	Level4	Level3	Level2	Model_Of_Inheritance	Phenotypes	Omim	Orphanet	HPO	Publications	Description	Flagged	GEL_Status	UserRatings_Green_amber_red	version	ready	Mode of pathogenicity	EnsemblId(GRch37)	EnsemblId(GRch38)	HGNC	Position Chromosome	Position GRCh37 Start	Position GRCh37 End	Position GRCh38 Start	Position GRCh38 End	STR Repeated Sequence	STR Normal Repeats	STR Pathogenic Repeats	Region Haploinsufficiency Score	Region Triplosensitivity Score	Region Required Overlap Percentage	Region Variant Type	Region Verbose Name
RALGDS	gene	RALGDS	foundation_one_heme	foundation_one_heme			Other																												
RAP1GDS1	gene	RAP1GDS1	foundation_one_heme	foundation_one_heme			Other																												
RARA	gene	RARA	foundation_one_heme	foundation_one_heme			Other																												
RB1	gene	RB1	foundation_one_heme	foundation_one_heme			Other																												
KDM5A	gene	KDM5A	foundation_one_heme	foundation_one_heme			Other																												
RET	gene	RET	foundation_one_heme	foundation_one_heme			Other																												
ROS1	gene	ROS1	foundation_one_heme	foundation_one_heme			Other																												
RPL22	gene	RPL22	foundation_one_heme	foundation_one_heme			Other																												
RPN1	gene	RPN1	foundation_one_heme	foundation_one_heme			Other																												
SDHA	gene	SDHA	foundation_one_heme	foundation_one_heme			Other																												
SDHB	gene	SDHB	foundation_one_heme	foundation_one_heme			Other																												
SDHC	gene	SDHC	foundation_one_heme	foundation_one_heme			Other																												
SDHD	gene	SDHD	foundation_one_heme	foundation_one_heme			Other																												
MAP2K4	gene	MAP2K4	foundation_one_heme	foundation_one_heme			Other																												
SET	gene	SET	foundation_one_heme	foundation_one_heme			Other																												
SRSF2	gene	SRSF2	foundation_one_heme	foundation_one_heme			Other																												
SRSF3	gene	SRSF3	foundation_one_heme	foundation_one_heme			Other																												
SGK1	gene	SGK1	foundation_one_heme	foundation_one_heme			Other																												
SH3GL1	gene	SH3GL1	foundation_one_heme	foundation_one_heme			Other																												
SLC1A2	gene	SLC1A2	foundation_one_heme	foundation_one_heme			Other																												
SMARCA1	gene	SMARCA1	foundation_one_heme	foundation_one_heme			Other																												
SMARCA4	gene	SMARCA4	foundation_one_heme	foundation_one_heme			Other																												
SMARCB1	gene	SMARCB1	foundation_one_heme	foundation_one_heme			Other																												
SMO	gene	SMO	foundation_one_heme	foundation_one_heme			Other																												
SOX2	gene	SOX2	foundation_one_heme	foundation_one_heme			Other																												
SOX10	gene	SOX10	foundation_one_heme	foundation_one_heme			Other																												
SRC	gene	SRC	foundation_one_heme	foundation_one_heme			Other																												
SSX1	gene	SSX1	foundation_one_heme	foundation_one_heme			Other																												
SSX2	gene	SSX2	foundation_one_heme	foundation_one_heme			Other																												
SSX4	gene	SSX4	foundation_one_heme	foundation_one_heme			Other																												
SS18	gene	SS18	foundation_one_heme	foundation_one_heme			Other																												
STAT3	gene	STAT3	foundation_one_heme	foundation_one_heme			Other																												
STAT4	gene	STAT4	foundation_one_heme	foundation_one_heme			Other																												
STAT5A	gene	STAT5A	foundation_one_heme	foundation_one_heme			Other																												
STAT5B	gene	STAT5B	foundation_one_heme	foundation_one_heme			Other																												
STAT6	gene	STAT6	foundation_one_heme	foundation_one_heme			Other																												
AURKA	gene	AURKA	foundation_one_heme	foundation_one_heme			Other																												
STK11	gene	STK11	foundation_one_heme	foundation_one_heme			Other																												
SYK	gene	SYK	foundation_one_heme	foundation_one_heme			Other																												
TAF1	gene	TAF1	foundation_one_heme	foundation_one_heme			Other																												
MAP3K7	gene	MAP3K7	foundation_one_heme	foundation_one_heme			Other																												
TAL1	gene	TAL1	foundation_one_heme	foundation_one_heme			Other																												
TAL2	gene	TAL2	foundation_one_heme	foundation_one_heme			Other																												
HNF1A	gene	HNF1A	foundation_one_heme	foundation_one_heme			Other																												
TCF3	gene	TCF3	foundation_one_heme	foundation_one_heme			Other																												
TRG	gene	TRG	foundation_one_heme	foundation_one_heme			Other																												
TFE3	gene	TFE3	foundation_one_heme	foundation_one_heme			Other																												
TFRC	gene	TFRC	foundation_one_heme	foundation_one_heme			Other																												
TGFBR2	gene	TGFBR2	foundation_one_heme	foundation_one_heme			Other																												
NKX2-1	gene	NKX2-1	foundation_one_heme	foundation_one_heme			Other																												
TLL2	gene	TLL2	foundation_one_heme	foundation_one_heme			Other																												
